T(℃),P(atm),Cu(g),S(g),Fe(g),SiO2(g),Pb(g),Zn(g),MgO(g),Al2O3(g),Ni(g),Sb(g),Bi(g),CaO(g),As(g),O2(g),matte_Cu_pct,matte_Fe_pct,matte_S_pct,matte_Ni_pct,matte_Zn_pct,matte_Pb_pct,matte_As_pct,matte_mass_g,slag_Cu_pct,slag_FeO_pct,slag_SiO2_pct,slag_FeO_SiO2_ratio,slag_Al2O3_pct,slag_CaO_pct,slag_MgO_pct,slag_ZnO_pct,slag_mass_g,gas_SO2_mol,gas_S2_mol,gas_SO_mol,gas_SSO_mol,gas_SO3_mol,gas_Zn_mol,gas_PbS_mol,gas_CuS_mol,gas_Pb_mol,gas_Sb_mol,gas_As_mol,gas_mass_g
1200.0,1.0,16.772,17.901,25.123,19.553,0.392,0.483,0.865,2.658,0.047,0.032,0.015,3.511,0.027,21.0,71.904,5.6603,22.089,0.1112,0.22533,0.0059795,0.0,22.954,0.32091801523516666,36.631,43.482,0.8424405501126904,5.9109,7.8078,1.9236,1.1364,44.86,0.99236,0.0043077,0.001841,0.00085911,5.1962e-06,6.6461e-05,3.8256e-06,8.0825e-07,1.9888e-07,3.5302e-08,4.3836e-08,25.183
1200.0,1.0,17.653,21.443,19.763,22.031,0.075,0.155,1.108,3.986,0.067,0.091,0.018,5.229,0.024,21.0,69.21,7.7793,22.679,0.23434,0.088512,0.0057561,0.0,25.3,0.23259717101125166,33.974,42.966,0.7907182423311454,7.7736,10.198,2.1609,0.31524,51.147,0.98959,0.0062324,0.0020162,0.0011317,4.718e-06,2.2548e-05,3.7726e-06,8.533e-07,1.6305e-07,4.0726e-08,4.1366e-08,30.981
1200.0,1.0,19.435,18.292,24.432,18.292,0.229,0.58,3.745,1.076,0.427,0.053,0.011,1.076,0.016,21.0,74.214,3.0222,21.483,1.0175,0.25807,0.0017555,0.0,25.926,0.47778876651058766,38.581,42.873,0.8998903738949923,3.6674,4.3044,4.0191,2.1466,23.465,0.99507,0.0020679,0.0015345,0.00049614,6.2682e-06,0.00010498,1.1039e-06,6.958e-07,8.2826e-08,7.8769e-08,3.151e-08,25.207
1200.0,1.0,17.8,14.046,26.159,19.622,0.455,0.655,1.225,1.198,0.117,0.052,0.009,0.557,0.017,21.0,79.96,0.027495,19.889,0.084788,0.007398,0.00046145,0.0,21.064,5.421198078132644,17.404,50.332,0.3457839942779941,9.2398,4.5958,5.7358,4.5519,11.982,0.99893,4.222e-06,0.00032681,4.7746e-06,2.966e-05,5.6194e-05,1.8354e-07,1.5909e-07,3.0478e-07,5.2177e-06,6.8631e-09,19.541
1200.0,1.0,18.468,24.211,21.38,21.535,0.434,2.209,1.966,1.159,0.31,0.074,0.013,0.395,0.142,21.0,59.434,13.185,24.633,0.79823,1.9308,0.0071343,0.0,30.504,0.45951885736249914,43.774,38.618,1.1335128696462788,2.4656,0.86986,3.5355,4.4381,44.565,0.97813,0.015691,0.002525,0.0022488,3.6807e-06,0.00033629,4.0939e-06,9.2545e-07,1.1151e-07,1.8118e-08,2.5474e-07,31.849
1200.0,1.0,20.159,23.152,19.056,19.038,0.389,1.559,0.818,3.181,0.018,0.153,0.02,2.095,0.299,21.0,67.694,8.3638,22.956,0.036715,0.90996,0.0085245,0.0,29.339,0.37223718638619047,40.633,38.714,1.0495686315028157,6.4686,4.2602,1.6634,3.2518,48.885,0.98763,0.0069803,0.0020721,0.0012309,4.5726e-06,0.00022495,5.1975e-06,8.5911e-07,2.1226e-07,4.7739e-08,4.2913e-07,32.057
1200.0,1.0,18.43,19.892,18.452,20.858,0.134,0.74,1.579,3.122,0.091,0.117,0.01,0.59,0.009,21.0,76.907,1.7223,20.945,0.28009,0.14101,0.0025543,0.0,23.558,0.6939634474806066,37.844,43.581,0.8683600651660127,7.5856,1.5227,3.3977,2.2262,38.508,0.99611,0.0010545,0.0012974,0.00029955,7.4292e-06,7.5966e-05,1.6028e-06,6.0948e-07,1.684e-07,1.7854e-07,1.0446e-08,29.801
1200.0,1.0,20.309,26.892,23.685,13.922,0.27,1.317,3.764,0.68,0.457,0.062,0.019,0.233,0.374,21.0,53.321,18.158,25.911,0.96203,1.6001,0.0073629,0.0,37.727,0.5142841756936195,47.014,32.675,1.4388370313695489,3.114,1.0051,3.0955,2.6499,21.36,0.97209,0.020185,0.0026808,0.002708,3.4241e-06,0.00024947,4.515e-06,8.8553e-07,1.0843e-07,1.3537e-08,1.0338e-06,32.777
1200.0,1.0,18.317,22.672,23.672,19.872,0.06,0.266,1.82,1.665,0.572,0.084,0.009,0.214,0.009,21.0,62.762,11.294,23.931,1.8233,0.186,0.0031501,0.0,28.801,0.4815901865958488,47.935,38.012,1.261049142376092,3.2458,0.45917,2.9018,0.57106,45.585,0.9838,0.011222,0.0023287,0.001754,4.0373e-06,3.734e-05,2.1106e-06,8.9789e-07,6.7979e-08,2.5367e-08,1.1414e-08,30.498
1200.0,1.0,19.916,26.506,22.133,16.831,0.519,2.647,1.406,1.362,0.178,0.079,0.014,0.613,0.167,21.0,54.894,16.54,25.603,0.37715,2.5605,0.011335,0.0,35.632,0.45628587392550146,43.494,37.592,1.1570014896786551,3.0421,1.3691,3.1403,4.7858,44.049,0.9722,0.020712,0.0026982,0.002761,3.4027e-06,0.000394,6.2671e-06,9.1796e-07,1.4858e-07,1.4985e-08,3.2716e-07,32.786
1200.0,1.0,16.589,15.156,26.707,19.596,0.545,0.64,0.721,2.297,0.01,0.024,0.014,3.073,0.029,21.0,78.046,1.139,20.699,0.0086822,0.094345,0.004287,0.0,20.728,0.6205374198057166,30.65,48.46,0.6324803962030541,6.1467,8.2233,1.9293,1.8998,37.354,0.9974,0.000642,0.0011467,0.00020659,8.4268e-06,6.3438e-05,2.6768e-06,5.4673e-07,3.6047e-07,1.3807e-07,4.2319e-08,21.448
1200.0,1.0,19.069,25.053,25.32,17.713,0.253,1.338,1.595,0.776,0.54,0.061,0.009,0.25,0.006,21.0,55.594,16.367,25.439,1.3914,1.2027,0.0057007,0.0,33.718,0.5172507044517437,47.949,36.481,1.314355417888764,1.6245,0.52279,3.0983,2.3898,46.916,0.97481,0.019088,0.0026473,0.0026006,3.4868e-06,0.00019124,3.5877e-06,9.0968e-07,8.8601e-08,1.439e-08,8.5579e-09,30.998
1200.0,1.0,21.737,19.276,17.994,19.577,0.029,0.34,1.84,4.02,0.157,0.189,0.015,4.01,0.012,21.0,79.463,0.074005,20.166,0.28096,0.0046393,0.00034115,0.0,26.298,2.0444179327695857,18.612,50.821,0.36622655988666103,10.436,10.41,4.7765,1.0196,38.52,0.9975,1.8609e-05,0.00047318,1.4513e-05,2.0426e-05,1.7326e-05,1.6763e-07,2.3044e-07,1.3259e-07,4.7778e-06,6.7892e-09,28.032
1200.0,1.0,17.215,35.731,23.361,14.366,0.782,2.879,0.257,0.985,0.032,0.05,0.038,0.226,1.05,21.0,35.721,30.254,29.654,0.049305,4.1383,0.029642,0.0,47.189,0.5857917296806207,43.825,32.59,1.3447376495857624,3.9679,0.91039,1.0353,4.5602,23.684,0.92564,0.05659,0.003385,0.0057254,2.4588e-06,0.00041557,1.6077e-05,7.5843e-07,2.306e-07,5.1224e-09,3.4493e-06,39.522
1200.0,1.0,18.281,25.592,23.65,15.912,0.04,0.216,1.05,2.689,0.198,0.044,0.015,3.284,0.02,21.0,53.747,19.503,25.943,0.56308,0.2348,0.0075015,0.0,33.754,0.2985269403871689,40.765,37.243,1.094568106758317,6.2938,7.6864,2.4576,0.38921,42.224,0.97565,0.018552,0.0026296,0.0025466,3.5163e-06,3.8171e-05,5.2188e-06,8.7251e-07,1.3074e-07,1.2237e-08,3.5436e-08,32.253
1200.0,1.0,18.551,17.796,25.1,17.733,0.309,0.46,1.478,2.049,0.32,0.083,0.01,0.583,0.015,21.0,74.228,3.1752,21.497,0.94956,0.14646,0.0018806,0.0,24.565,0.5670954930463344,41.931,41.789,1.0033980234032878,5.2213,1.5727,3.2693,1.3611,36.747,0.99465,0.0021823,0.0015549,0.00051647,6.1805e-06,5.791e-05,1.1958e-06,7.0511e-07,8.7341e-08,9.5678e-08,1.8161e-08,24.715
1200.0,1.0,19.012,25.831,23.119,15.797,0.062,0.571,0.438,1.968,0.018,0.027,0.009,0.47,0.009,21.0,56.332,17.621,25.471,0.049397,0.51355,0.011823,0.0,33.329,0.51588290376686,48.158,36.923,1.3042818839205914,4.5999,1.0986,1.0238,1.1555,42.044,0.97384,0.020301,0.002687,0.0027221,3.4284e-06,7.9681e-05,7.8891e-06,9.3376e-07,1.8892e-07,8.8729e-09,1.5119e-08,32.862
1200.0,1.0,17.959,20.794,21.09,19.563,0.041,0.205,0.626,2.489,0.01,0.083,0.011,1.845,0.013,21.0,71.346,6.292,22.231,0.034516,0.087777,0.0070234,0.0,24.866,0.43543135439234054,43.107,41.361,1.0422136795532024,5.2624,3.9008,1.3235,0.47567,47.11,0.99141,0.004856,0.001896,0.00093943,5.0356e-06,2.4579e-05,4.5617e-06,8.2621e-07,2.2336e-07,4.7582e-08,1.55e-08,30.086
1200.0,1.0,16.955,23.578,19.416,22.883,0.204,1.09,1.326,3.206,0.007,0.05,0.016,4.459,0.021,21.0,61.994,12.885,24.223,0.019705,0.86517,0.0108,0.0,27.034,0.2526700901530506,36.011,42.284,0.8516460126761897,5.9241,8.2395,2.4502,1.9564,53.815,0.98166,0.013161,0.0024208,0.0019746,3.8668e-06,0.00016298,6.7766e-06,9.2226e-07,2.0155e-07,1.6679e-08,4.0819e-08,33.022
1200.0,1.0,20.94,21.248,18.222,21.329,0.419,2.333,1.494,2.694,0.095,0.152,0.012,2.182,0.005,21.0,74.722,3.0001,21.416,0.19155,0.66625,0.0041553,0.0,27.545,0.45448286393179116,36.311,42.425,0.8558868591632293,5.3586,4.3402,2.9717,5.2495,50.182,0.99416,0.0020771,0.0015355,0.00049756,6.2526e-06,0.00027019,2.521e-06,7.0099e-07,1.8874e-07,1.2136e-07,6.0685e-09,30.355
1200.0,1.0,21.028,23.185,24.533,12.481,0.107,0.576,2.694,1.551,0.327,0.063,0.01,0.698,0.011,21.0,60.94,13.282,24.366,0.80693,0.59772,0.0053081,0.0,34.309,0.3579907428890908,43.739,36.141,1.2102321463158185,6.4357,2.8309,3.653,1.4754,23.872,0.98317,0.011798,0.0023573,0.0018206,3.9832e-06,0.00011888,3.4437e-06,8.834e-07,1.0817e-07,2.1732e-08,2.746e-08,28.891
1200.0,1.0,20.976,24.559,25.253,8.705,0.143,0.622,0.523,2.043,0.015,0.066,0.01,0.684,0.011,21.0,56.404,17.403,25.399,0.035844,0.74495,0.011103,0.0,36.917,0.42646959535956386,45.558,33.508,1.3596156141816877,7.864,2.6329,2.0131,1.5354,25.573,0.978,0.016242,0.0025467,0.0023077,3.6483e-06,0.00012906,7.2522e-06,8.8616e-07,1.9416e-07,1.7409e-08,2.5721e-08,29.206
1200.0,1.0,19.317,19.084,25.482,15.509,0.375,1.013,1.593,1.369,0.142,0.051,0.009,0.509,0.014,21.0,70.506,6.239,22.351,0.34688,0.5512,0.0048298,0.0,26.963,0.47796640296317,44.819,38.306,1.1700255834595104,3.4712,1.2887,3.6031,2.5602,39.231,0.99147,0.0048691,0.0018974,0.00094136,5.0327e-06,0.00015654,3.0128e-06,8.1764e-07,1.4732e-07,4.0417e-08,1.7245e-08,25.496
1200.0,1.0,21.706,28.502,24.673,8.867,0.012,0.251,0.471,2.547,0.011,0.046,0.012,1.765,0.015,21.0,50.186,22.694,26.748,0.0252,0.33255,0.012304,0.0,43.087,0.31470073939478654,40.327,34.891,1.1557994898397868,10.022,6.9451,1.8533,0.49093,25.046,0.97145,0.022246,0.0027458,0.0029119,3.3386e-06,4.9863e-05,8.6113e-06,8.5255e-07,1.97e-07,1.086e-08,4.243e-08,32.605
1200.0,1.0,19.172,14.505,26.879,15.659,0.495,0.712,2.168,1.576,0.225,0.063,0.01,0.414,0.019,21.0,79.518,0.060548,20.117,0.26111,0.01887,0.0003187,0.0,23.302,3.1771167726605634,21.647,48.733,0.4441959247327273,9.6562,3.477,5.4681,5.2918,11.446,0.9984,1.408e-05,0.00044152,1.178e-05,2.193e-05,8.0731e-05,1.5109e-07,2.1492e-07,1.3738e-07,4.042e-06,1.2474e-08,19.398
1200.0,1.0,21.574,27.81,24.933,9.141,0.034,0.454,0.787,1.958,0.069,0.041,0.01,0.447,0.01,21.0,52.131,20.848,26.307,0.1619,0.54064,0.010619,0.0,41.073,0.5124634020546509,48.527,30.59,1.5863680941484146,6.5524,1.4959,2.6337,0.92828,29.181,0.9739,0.020125,0.0026813,0.0027045,3.4362e-06,8.485e-05,7.2258e-06,8.6412e-07,1.7379e-07,1.1101e-08,1.8122e-08,32.316
1200.0,1.0,17.45,27.918,21.253,19.182,0.421,1.844,0.843,2.039,0.017,0.048,0.022,2.05,0.376,21.0,49.684,21.289,26.816,0.036565,2.1053,0.017672,0.0,34.583,0.3344183856314208,38.358,42.242,0.9080535959471616,4.6003,4.6251,1.9019,3.1077,43.722,0.95759,0.032939,0.0030072,0.0038806,2.962e-06,0.00026058,1.0489e-05,9.306e-07,1.9719e-07,7.9835e-09,1.0562e-06,34.995
1200.0,1.0,18.758,31.846,24.595,12.846,0.565,2.123,1.797,0.686,0.272,0.057,0.03,0.229,0.759,21.0,42.202,25.997,28.28,0.50993,2.9154,0.015986,0.0,43.693,0.5156342127332448,45.298,33.856,1.337960775047259,2.0026,0.72776,3.3505,3.3358,29.891,0.94644,0.041082,0.0031595,0.0045532,2.754e-06,0.00032875,9.2513e-06,8.3452e-07,1.5574e-07,7.2843e-09,2.0299e-06,35.907
1200.0,1.0,18.242,24.844,21.826,19.058,0.309,1.434,1.036,1.416,0.097,0.066,0.016,0.521,0.251,21.0,57.951,15.414,25.048,0.24432,1.3092,0.010346,0.0,30.951,0.48200763225941723,45.574,37.858,1.2038142532621903,3.1677,1.1655,2.3176,2.8451,44.036,0.97493,0.018424,0.0026241,0.0025326,3.5185e-06,0.00021221,6.3449e-06,9.3829e-07,1.5949e-07,1.5024e-08,4.3819e-07,32.464
1200.0,1.0,18.734,19.303,20.406,22.964,0.135,0.46,1.367,2.622,0.115,0.093,0.012,2.275,0.013,21.0,76.585,1.949,21.018,0.35504,0.088052,0.0024383,0.0,24.07,0.565505646795723,35.572,45.858,0.7756988965938333,5.8551,5.0803,3.0526,1.1843,44.743,0.99604,0.0012191,0.0013452,0.00033396,7.1639e-06,4.4397e-05,1.5413e-06,6.2912e-07,1.5062e-07,1.4633e-07,1.4655e-08,28.351
1200.0,1.0,22.876,20.174,21.935,14.712,0.001,0.463,5.582,1.427,0.662,0.127,0.011,1.345,0.01,21.0,74.03,3.023,21.509,1.1993,0.23349,0.0015516,0.0,30.827,0.3050550800195681,30.794,43.578,0.7066409656248566,8.897,7.9636,4.6343,1.671,16.025,0.9944,0.0020663,0.0015337,0.00049569,6.263e-06,9.5264e-05,9.7736e-07,6.9413e-07,7.3361e-08,1.1795e-07,3.9171e-08,27.05
1200.0,1.0,19.325,26.746,23.896,15.891,0.409,1.407,1.595,1.139,0.19,0.058,0.021,0.471,0.438,21.0,53.061,18.924,26.057,0.42359,1.4889,0.010514,0.0,35.807,0.47374753721434065,45.897,35.982,1.275554443888611,2.6146,1.0803,3.4335,2.4569,42.735,0.96842,0.023733,0.0027862,0.0030519,3.2696e-06,0.00021494,6.5076e-06,9.1616e-07,1.4413e-07,1.1612e-08,7.7779e-07,32.675
1200.0,1.0,18.098,16.688,27.631,16.477,0.429,0.529,0.863,1.589,0.279,0.063,0.01,0.404,0.017,21.0,73.138,4.1149,21.753,0.77282,0.21652,0.0025469,0.0,24.29,0.5531243860507373,44.183,40.392,1.0938552188552189,4.6774,1.1892,2.5403,1.6218,33.864,0.99372,0.0029677,0.0016784,0.00065009,5.7152e-06,7.5055e-05,1.6207e-06,7.4975e-07,1.0151e-07,6.956e-08,2.2473e-08,22.367
1200.0,1.0,19.483,28.327,23.354,14.202,0.395,1.631,2.555,0.925,0.308,0.073,0.024,0.455,0.544,21.0,49.779,20.802,26.694,0.64802,2.0111,0.010675,0.0,38.616,0.4578313110629673,44.679,35.407,1.2618691219250433,2.9125,1.4108,3.5064,2.8882,31.085,0.96278,0.027735,0.0028885,0.0034203,3.1173e-06,0.00026993,6.4125e-06,8.9439e-07,1.3138e-07,1.1375e-08,1.3645e-06,33.965
1200.0,1.0,21.165,23.647,21.813,13.908,0.303,1.885,3.196,1.622,0.276,0.085,0.01,0.481,0.007,21.0,62.608,11.087,23.948,0.60617,1.7443,0.0061157,0.0,33.49,0.40034815500733806,42.785,35.239,1.2141377451119497,6.2109,1.7941,3.6167,4.6785,25.861,0.98525,0.0096775,0.0022457,0.0015708,4.1987e-06,0.00038104,3.5177e-06,8.6457e-07,1.2201e-07,2.8544e-08,1.646e-08,30.436
1200.0,1.0,18.711,23.745,21.334,20.108,0.179,0.598,0.401,2.246,0.014,0.067,0.013,0.4,0.156,21.0,62.925,12.531,24.053,0.037441,0.42826,0.010051,0.0,29.296,0.504487525333706,47.333,37.899,1.2489247737407319,5.0416,0.89787,0.90012,1.3129,44.031,0.98158,0.013002,0.0024133,0.0019566,3.8782e-06,8.0665e-05,6.5539e-06,9.3236e-07,1.9611e-07,1.9761e-08,2.3532e-07,32.124
1200.0,1.0,20.09,24.545,21.052,15.871,0.217,0.92,1.972,2.749,0.186,0.121,0.022,3.021,0.292,21.0,60.127,13.901,24.539,0.47943,0.9187,0.006899,0.0,33.125,0.2642075777482703,37.582,37.371,1.0056460892135612,6.7637,7.4097,3.8997,1.7889,40.334,0.98122,0.012476,0.0023881,0.0018965,3.9163e-06,0.000179,4.3551e-06,8.8404e-07,1.3304e-07,2.7525e-08,5.4912e-07,31.892
1200.0,1.0,18.973,15.071,25.629,16.688,0.538,0.896,1.251,2.022,0.11,0.094,0.014,1.25,0.126,21.0,79.47,0.12823,20.235,0.10247,0.031226,0.00094605,0.0,23.059,1.8507053812285974,23.277,49.568,0.4695973208521627,8.5915,5.5474,4.9663,4.0746,22.485,0.9978,4.0738e-05,0.00057566,2.6124e-05,1.68e-05,7.958e-05,5.1366e-07,2.8048e-07,2.7459e-07,2.2056e-06,3.3826e-08,20.602
1200.0,1.0,21.293,20.576,22.268,16.603,0.004,0.458,5.602,0.877,0.666,0.086,0.01,0.254,0.01,21.0,72.02,4.3905,21.941,1.2939,0.34758,0.0019275,0.0,29.521,0.42556364945139424,40.035,40.998,0.976511049319479,5.4256,2.9103,4.0266,2.184,6.6045,0.99328,0.0032206,0.0017126,0.00069107,5.5958e-06,0.00011785,1.2153e-06,7.5415e-07,7.3068e-08,6.8216e-08,6.1623e-08,28.089
1200.0,1.0,18.506,24.838,20.478,20.591,0.259,1.027,0.386,2.131,0.017,0.095,0.019,1.107,0.334,21.0,59.771,14.569,24.705,0.042181,0.86428,0.011576,0.0,30.508,0.4448904954923475,43.957,39.518,1.1123285591376082,4.8384,2.5134,0.87641,2.1433,43.513,0.97625,0.016907,0.0025701,0.0023761,3.6022e-06,0.00014551,7.3436e-06,9.4613e-07,1.927e-07,1.9037e-08,6.4221e-07,33.148
1200.0,1.0,18.908,21.894,18.411,21.926,0.367,2.022,1.349,2.471,0.027,0.1,0.009,0.555,0.005,21.0,71.126,5.6982,22.233,0.057005,0.87767,0.0075232,0.0,26.099,0.47784205744636243,41.328,41.078,1.0060859827644968,5.0099,1.1252,2.7351,4.5049,49.112,0.99086,0.005065,0.0019156,0.00096933,4.9787e-06,0.00024344,4.5397e-06,8.3249e-07,2.1764e-07,4.9425e-08,6.9007e-09,31.55
1200.0,1.0,18.521,24.565,24.236,15.069,0.287,0.941,0.495,1.469,0.109,0.073,0.017,0.59,0.283,21.0,57.586,16.132,25.126,0.27245,0.85623,0.0090836,0.0,31.561,0.5802228268921658,49.544,33.329,1.4865132467220739,3.249,1.3049,1.0948,1.8336,44.27,0.97742,0.016316,0.0025488,0.0023148,3.6409e-06,0.00014745,5.8371e-06,9.0508e-07,1.5592e-07,1.7622e-08,3.6726e-07,31.329
1200.0,1.0,19.557,24.919,23.372,17.956,0.441,2.387,1.882,0.944,0.392,0.071,0.009,0.357,0.01,21.0,57.374,14.574,25.048,0.92719,2.0694,0.0070992,0.0,33.465,0.48961935425256825,45.312,37.338,1.2135625903904868,2.0634,0.77786,3.3068,4.4368,45.05,0.97697,0.016975,0.0025736,0.0023841,3.6026e-06,0.00034832,4.0656e-06,9.1235e-07,1.0647e-07,1.6873e-08,1.6579e-08,31.302
1200.0,1.0,19.265,30.348,29.198,11.415,0.235,0.836,1.199,0.445,0.695,0.046,0.017,0.049,0.285,21.0,43.653,25.91,27.958,1.4424,1.0151,0.0079102,0.0,43.34,0.7572286700677895,52.086,28.276,1.842056868015278,1.2143,0.13248,2.1107,1.2685,34.935,0.96012,0.031691,0.0029823,0.0037748,3.0026e-06,0.0001284,5.3879e-06,8.101e-07,1.0327e-07,8.2697e-09,4.558e-07,33.094
1200.0,1.0,17.039,27.65,20.533,19.266,0.442,1.598,0.499,2.154,0.024,0.085,0.025,0.485,0.589,21.0,50.32,20.969,26.676,0.052428,1.8908,0.016527,0.0,33.261,0.4634002138514222,43.143,37.887,1.138728323699422,5.6574,1.2738,1.3106,3.1398,37.333,0.95883,0.030898,0.0029615,0.0037013,3.0156e-06,0.00024156,9.9772e-06,9.2744e-07,1.9367e-07,1.1121e-08,1.5429e-06,35.211
1200.0,1.0,17.174,19.329,22.105,23.425,0.188,0.355,0.992,2.303,0.251,0.077,0.01,0.875,0.013,21.0,73.094,4.1769,21.765,0.84419,0.11651,0.0024128,0.0,23.087,0.5277756642672443,43.475,41.299,1.0526889270926658,5.1545,1.9584,2.2203,0.89446,44.551,0.99376,0.0030115,0.0016845,0.00065729,5.6946e-06,4.0061e-05,1.5497e-06,7.5202e-07,9.6351e-08,6.7689e-08,1.3761e-08,28.237
1200.0,1.0,18.558,20.291,18.679,19.244,0.098,0.468,0.941,3.581,0.016,0.123,0.01,0.627,0.009,21.0,76.304,2.4302,21.115,0.046813,0.098158,0.0048365,0.0,23.921,0.6338779173946467,40.02,42.941,0.9319764327798608,8.2478,1.4441,2.1673,1.254,43.36,0.99534,0.001585,0.001436,0.00040648,6.7017e-06,4.3758e-05,3.0717e-06,6.6872e-07,2.6325e-07,1.3367e-07,9.9334e-09,30.336
1200.0,1.0,21.159,26.192,22.191,15.018,0.261,1.597,0.834,1.783,0.006,0.062,0.009,0.488,0.006,21.0,58.036,15.492,25.03,0.012994,1.4163,0.01239,0.0,35.963,0.5039190886854427,46.84,35.611,1.3153239167672912,4.2279,1.1572,1.9776,3.1861,41.485,0.97806,0.016213,0.0025456,0.0023047,3.6502e-06,0.00024464,7.5149e-06,9.1129e-07,2.0137e-07,1.5958e-08,9.6743e-09,32.723
1200.0,1.0,16.977,21.252,19.141,22.062,0.035,0.124,0.977,3.644,0.012,0.083,0.014,3.364,0.019,21.0,71.112,6.4951,22.284,0.045002,0.054949,0.0069365,0.0,23.624,0.3260161814242784,38.046,42.912,0.8866051454138703,7.0878,6.5432,1.9003,0.26611,51.272,0.9912,0.0050365,0.0019132,0.00096539,4.9883e-06,1.516e-05,4.5237e-06,8.3102e-07,2.1749e-07,4.5187e-08,2.6835e-08,31.581
1200.0,1.0,16.77,25.994,20.665,19.402,0.544,1.696,0.575,2.399,0.026,0.096,0.026,0.398,0.621,21.0,53.644,18.446,25.963,0.055318,1.8017,0.01503,0.0,30.602,0.4702747445663568,43.314,37.866,1.1438757724607829,5.7205,0.94905,1.3711,3.3717,41.212,0.96474,0.025742,0.002838,0.0032375,3.1857e-06,0.00025067,8.9856e-06,9.4458e-07,1.9109e-07,1.3803e-08,1.4605e-06,33.957
1200.0,1.0,21.853,23.497,21.749,13.742,0.444,2.672,3.966,1.092,0.336,0.091,0.01,0.499,0.005,21.0,62.903,10.062,23.822,0.64934,2.5563,0.0061623,0.0,34.399,0.40323474736180026,40.794,35.418,1.1517872268338132,5.6451,2.4387,3.4914,6.8885,19.157,0.98608,0.0087409,0.0021902,0.001456,4.3124e-06,0.00058789,3.2706e-06,8.4769e-07,1.1936e-07,3.2188e-08,1.618e-08,29.859
1200.0,1.0,17.766,17.041,30.421,13.468,0.769,1.202,0.598,1.357,0.11,0.025,0.017,1.4,0.208,21.0,66.758,8.9442,23.144,0.21284,0.91185,0.0068967,0.0,26.029,0.42704691383045634,43.685,37.589,1.162175104418846,3.7874,3.9074,1.669,3.0587,35.542,0.98802,0.0074581,0.0021071,0.0012938,4.5002e-06,0.00021987,4.221e-06,8.6167e-07,1.6677e-07,2.2598e-08,3.4362e-07,21.083
1200.0,1.0,19.345,22.581,21.223,18.614,0.234,1.049,0.823,2.425,0.01,0.073,0.01,0.825,0.01,21.0,67.14,9.1136,23.119,0.024413,0.59339,0.0088011,0.0,28.376,0.4621301132154588,45.589,38.214,1.1929920971371748,4.9785,1.6937,1.6896,2.2392,48.332,0.98764,0.0079678,0.0021418,0.0013594,4.4239e-06,0.00013769,5.5407e-06,8.8048e-07,2.1179e-07,3.0256e-08,1.2324e-08,31.124
1200.0,1.0,22.162,24.523,28.002,7.022,0.252,0.477,0.255,1.813,0.01,0.041,0.01,0.444,0.015,21.0,55.226,18.484,25.662,0.020826,0.59352,0.011414,0.0,39.795,0.4976129946187714,47.504,31.812,1.493272978750157,8.2134,2.0114,1.1552,1.2137,21.637,0.97685,0.017433,0.0025906,0.002432,3.578e-06,9.9562e-05,7.6091e-06,8.8298e-07,1.9664e-07,1.3438e-08,3.8234e-08,27.363
1200.0,1.0,20.1,25.065,21.344,17.911,0.196,1.183,0.657,2.067,0.011,0.069,0.011,0.879,0.053,21.0,60.567,13.93,24.538,0.026907,0.92117,0.011515,0.0,32.758,0.4481678880424907,44.628,39.52,1.1292510121457489,4.5608,1.9395,1.4497,2.4056,44.803,0.97862,0.015648,0.0025239,0.0022448,3.6859e-06,0.00016041,7.2333e-06,9.4065e-07,1.973e-07,1.7308e-08,9.3712e-08,32.66
1200.0,1.0,17.047,15.892,26.656,18.349,0.566,0.857,0.812,2.293,0.009,0.028,0.014,2.998,0.027,21.0,76.24,2.392,21.12,0.01054,0.22729,0.0055067,0.0,21.887,0.4500330707946048,33.79,45.815,0.7375313761868384,5.7253,7.4856,2.0274,2.33,40.011,0.99593,0.0015651,0.0014318,0.00040276,6.729e-06,0.00010235,3.4578e-06,6.6618e-07,2.9822e-07,7.5182e-08,4.2316e-08,22.181
1200.0,1.0,19.059,25.562,19.599,20.342,0.357,1.516,0.624,2.595,0.033,0.119,0.022,1.995,0.406,21.0,58.844,14.818,24.88,0.075466,1.3158,0.01237,0.0,31.933,0.3510362757704941,38.708,42.583,0.909001244628138,5.5208,4.2443,1.3276,2.8829,46.574,0.97293,0.019162,0.0026473,0.0026056,3.4734e-06,0.00020913,7.542e-06,9.6108e-07,1.859e-07,1.9221e-08,9.8534e-07,33.795
1200.0,1.0,20.399,18.946,28.498,11.248,0.582,1.257,0.547,1.464,0.009,0.039,0.01,0.479,0.017,21.0,66.502,9.2536,23.221,0.015237,0.9974,0.0091964,0.0,30.185,0.4792720308896499,45.875,36.37,1.2613417651910916,4.7338,1.5488,1.7687,3.5117,30.642,0.9879,0.0077661,0.0021284,0.0013336,4.4541e-06,0.00023643,5.5827e-06,8.6723e-07,2.1615e-07,2.6217e-08,3.0523e-08,22.999
